"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","Centropages_spp","Calanus_spp","PPC","Temora_longicornis","Calanoida","Candacia_spp","Caligus_spp","Hyperiidea","Phronimidae","Hyperia_spp","Parathemisto_spp","Pronoidae","Lycaenidae","Mysidae","Mysis mixta","Mysis bigelowi","Neomysis spp.","Oikopleura spp.","Limacina helicina","Clione limacina","Euphausiacea","Euphausia spp.","Meganyctiphanes norvegica","Thysanopoda spp.","Thysanoessa spp.","Nematoscelis spp.","Gammarus spp.","Ampithoidae","Gammaria spp.","Haustoriidae","Corophiidae","Liljeborgiidae","Meltidae","Aoridae","Chaetognatha","Ostracoda","Crustacean_Larvae","Cladocera","Ammodytes spp.","Larval_Fish","Fish_Remains","Polychaeta","Cumacea","Isopoda","Other","Unknown","EST_YEAR","EST_MONTH","EST_DAY","EST_TIME","GMT_YEAR","GMT_MONTH","GMT_DAY","GMT_TIME","SURFTEMP","BOTTEMP","GMT_datetime","EST_datetime","day_night","seasons"
201402,116,"201402-116",39.689,-73.642,447,"18:01",35,"MAB",241,"A. pseudoharengus",3060,0,1040,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,2014,4,16,18:01:50,2014,4,16,23:01:50,7.2,6.89,2014-04-16 23:01:50,2014-04-16 18:01:50,"Night","Spring"
201402,116,"201402-116",39.689,-73.642,448,"18:01",35,"MAB",221,"A. pseudoharengus",1200,0,840,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,2014,4,16,18:01:50,2014,4,16,23:01:50,7.2,6.89,2014-04-16 23:01:50,2014-04-16 18:01:50,"Night","Spring"
201402,67,"201402-67",40.69278333,-71.26446333,450,"05:53",61,"SNE",216,"A. pseudoharengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,11,05:53:43,2014,4,11,10:53:43,4.82,4.25,2014-04-11 10:53:43,2014-04-11 05:53:43,"Night","Spring"
201402,67,"201402-67",40.69278333,-71.26446333,452,"05:53",61,"SNE",250,"A. pseudoharengus",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,11,05:53:43,2014,4,11,10:53:43,4.82,4.25,2014-04-11 10:53:43,2014-04-11 05:53:43,"Night","Spring"
201402,182,"201402-182",41.339215,-69.32830833,176,"15:21",79,"GoM",215,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,23,15:21:26,2014,4,23,20:21:26,6.48,4.8,2014-04-23 20:21:26,2014-04-23 15:21:26,"Day","Spring"
201402,182,"201402-182",41.339215,-69.32830833,177,"15:21",79,"GoM",239,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2014,4,23,15:21:26,2014,4,23,20:21:26,6.48,4.8,2014-04-23 20:21:26,2014-04-23 15:21:26,"Day","Spring"
201402,187,"201402-187",41.71176833,-69.735145,188,"07:05",81,"GoM",201,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,24,07:05:09,2014,4,24,12:05:09,5.22,4.67,2014-04-24 12:05:09,2014-04-24 07:05:09,"Night","Spring"
201402,187,"201402-187",41.71176833,-69.735145,189,"07:05",81,"GoM",205,"C. harengus",0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,2014,4,24,07:05:09,2014,4,24,12:05:09,5.22,4.67,2014-04-24 12:05:09,2014-04-24 07:05:09,"Night","Spring"
201402,189,"201402-189",42.15814667,-69.96183333,196,"20:04",140,"GoM",227,"C. harengus",0,0,42,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,2014,5,6,20:04:52,2014,5,7,01:04:52,7.81,4.54,2014-05-07 01:04:52,2014-05-06 20:04:52,"Night","Spring"
201402,189,"201402-189",42.15814667,-69.96183333,197,"20:04",140,"GoM",244,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,6,20:04:52,2014,5,7,01:04:52,7.81,4.54,2014-05-07 01:04:52,2014-05-06 20:04:52,"Night","Spring"
201402,272,"201402-272",44.349245,-67.02154833,204,"21:14",137,"GoM",219,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,15,21:14:39,2014,5,16,02:14:39,5.67,6.68,2014-05-16 02:14:39,2014-05-15 21:14:39,"Night","Spring"
201402,267,"201402-267",43.81969833,-66.959605,206,"08:14",196,"GoM",234,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,15,08:14:25,2014,5,15,13:14:25,6.44,7.46,2014-05-15 13:14:25,2014-05-15 08:14:25,"Night","Spring"
201402,190,"201402-190",42.03247833,-69.51447833,213,"00:24",213,"GoM",216,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,7,00:24:48,2014,5,7,05:24:48,8.08,5.78,2014-05-07 05:24:48,2014-05-07 00:24:48,"Night","Spring"
201402,190,"201402-190",42.03247833,-69.51447833,215,"00:24",213,"GoM",232,"C. harengus",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,7,00:24:48,2014,5,7,05:24:48,8.08,5.78,2014-05-07 05:24:48,2014-05-07 00:24:48,"Night","Spring"
201402,66,"201402-66",40.88478167,-71.18050333,218,"03:35",54,"SNE",215,"C. harengus",520,640,330,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,11,03:35:56,2014,4,11,08:35:56,4.03,3.91,2014-04-11 08:35:56,2014-04-11 03:35:56,"Night","Spring"
201402,66,"201402-66",40.88478167,-71.18050333,219,"03:35",54,"SNE",225,"C. harengus",75,167,61,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,4,11,03:35:56,2014,4,11,08:35:56,4.03,3.91,2014-04-11 08:35:56,2014-04-11 03:35:56,"Night","Spring"
201402,64,"201402-64",41.20531667,-71.22919833,220,"23:06",48,"SNE",180,"C. harengus",83,58,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,2014,4,10,23:06:09,2014,4,11,04:06:09,4.65,3.69,2014-04-11 04:06:09,2014-04-10 23:06:09,"Night","Spring"
201402,64,"201402-64",41.20531667,-71.22919833,221,"23:06",48,"SNE",180,"C. harengus",49,19,412,45,0,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,76,0,2014,4,10,23:06:09,2014,4,11,04:06:09,4.65,3.69,2014-04-11 04:06:09,2014-04-10 23:06:09,"Night","Spring"
201402,114,"201402-114",39.24038,-73.72974833,224,"13:00",43,"MAB",243,"C. harengus",1260,20,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,10,0,2014,4,16,13:00:00,2014,4,16,18:00:00,7.9,6.56,2014-04-16 18:00:00,2014-04-16 13:00:00,"Day","Spring"
201402,114,"201402-114",39.24038,-73.72974833,225,"13:00",43,"MAB",238,"C. harengus",675,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,2014,4,16,13:00:00,2014,4,16,18:00:00,7.9,6.56,2014-04-16 18:00:00,2014-04-16 13:00:00,"Day","Spring"
201402,253,"201402-253",42.522365,-67.43048167,231,"00:27",298,"GoM",243,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,14,00:27:48,2014,5,14,05:27:48,6.85,9.25,2014-05-14 05:27:48,2014-05-14 00:27:48,"Night","Spring"
201402,253,"201402-253",42.522365,-67.43048167,233,"00:27",298,"GoM",222,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,14,00:27:48,2014,5,14,05:27:48,6.85,9.25,2014-05-14 05:27:48,2014-05-14 00:27:48,"Night","Spring"
201402,64,"201402-64",41.20531667,-71.22919833,237,"23:06",48,"SNE",133,"C. harengus",770,0,50,740,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,10,0,0,0,2014,4,10,23:06:09,2014,4,11,04:06:09,4.65,3.69,2014-04-11 04:06:09,2014-04-10 23:06:09,"Night","Spring"
201402,64,"201402-64",41.20531667,-71.22919833,238,"23:06",48,"SNE",140,"C. harengus",460,20,0,810,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,2014,4,10,23:06:09,2014,4,11,04:06:09,4.65,3.69,2014-04-11 04:06:09,2014-04-10 23:06:09,"Night","Spring"
201402,192,"201402-192",41.72865167,-68.36175833,270,"08:49",86,"GB",207,"C. harengus",0,151,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,5,7,08:49:42,2014,5,7,13:49:42,7.38,5.4,2014-05-07 13:49:42,2014-05-07 08:49:42,"Day","Spring"
201402,57,"201402-57",38.587985,-74.28988167,375,"20:05",45,"MAB",204,"C. harengus",1730,0,0,760,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2014,4,2,20:05:40,2014,4,3,01:05:40,5.93,5.57,2014-04-03 01:05:40,2014-04-02 20:05:40,"Night","Spring"
201402,57,"201402-57",38.587985,-74.28988167,376,"20:05",45,"MAB",202,"C. harengus",3500,0,980,520,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,2,20:05:40,2014,4,3,01:05:40,5.93,5.57,2014-04-03 01:05:40,2014-04-02 20:05:40,"Night","Spring"
201402,58,"201402-58",38.8625,-74.45793667,378,"22:42",25,"MAB",224,"C. harengus",1740,0,1780,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,22:42:51,2014,4,3,03:42:51,4.67,4.7,2014-04-03 03:42:51,2014-04-02 22:42:51,"Night","Spring"
201402,58,"201402-58",38.8625,-74.45793667,379,"22:42",25,"MAB",208,"C. harengus",880,0,1100,1300,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2014,4,2,22:42:51,2014,4,3,03:42:51,4.67,4.7,2014-04-03 03:42:51,2014-04-02 22:42:51,"Night","Spring"
201402,65,"201402-65",40.90416667,-71.29583333,415,"01:55",57,"SNE",211,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,01:55:08,2014,4,11,06:55:08,4.78,3.95,2014-04-11 06:55:08,2014-04-11 01:55:08,"Night","Spring"
201402,45,"201402-45",38.11966667,-74.52333333,423,"14:31",41,"MAB",217,"C. harengus",470,30,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,1,14:31:04,2014,4,1,19:31:04,NA,NA,2014-04-01 19:31:04,2014-04-01 14:31:04,"Day","Spring"
201402,45,"201402-45",38.11966667,-74.52333333,424,"14:31",41,"MAB",234,"C. harengus",190,10,210,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,4,1,14:31:04,2014,4,1,19:31:04,NA,NA,2014-04-01 19:31:04,2014-04-01 14:31:04,"Day","Spring"
201402,65,"201402-65",40.90416667,-71.29583333,434,"01:55",57,"SNE",151,"C. harengus",70,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,2014,4,11,01:55:08,2014,4,11,06:55:08,4.78,3.95,2014-04-11 06:55:08,2014-04-11 01:55:08,"Night","Spring"
201402,65,"201402-65",40.90416667,-71.29583333,435,"01:55",57,"SNE",158,"C. harengus",0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2014,4,11,01:55:08,2014,4,11,06:55:08,4.78,3.95,2014-04-11 06:55:08,2014-04-11 01:55:08,"Night","Spring"
201402,180,"201402-180",41.09033333,-69.27266667,441,"11:53",58,"GoM",191,"C. harengus",0,780,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,10,0,2014,4,23,11:53:29,2014,4,23,16:53:29,5.34,5.35,2014-04-23 16:53:29,2014-04-23 11:53:29,"Day","Spring"
201402,180,"201402-180",41.09033333,-69.27266667,443,"11:53",58,"GoM",217,"C. harengus",0,940,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,2,0,0,0,0,2014,4,23,11:53:29,2014,4,23,16:53:29,5.34,5.35,2014-04-23 16:53:29,2014-04-23 11:53:29,"Day","Spring"
201402,215,"201402-215",40.312445,-68.02051833,202,"01:27",187,"GB",144,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,10,01:27:09,2014,5,10,06:27:09,7.54,11.15,2014-05-10 06:27:09,2014-05-10 01:27:09,"Night","Spring"
201402,215,"201402-215",40.312445,-68.02051833,203,"01:27",187,"GB",150,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,10,01:27:09,2014,5,10,06:27:09,7.54,11.15,2014-05-10 06:27:09,2014-05-10 01:27:09,"Night","Spring"
201402,257,"201402-257",42.61333333,-66.632,269,"10:15",179,"GoM",128,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,14,10:15:41,2014,5,14,15:15:41,7.31,7.29,2014-05-14 15:15:41,2014-05-14 10:15:41,"Day","Spring"
201402,216,"201402-216",40.46956833,-67.94338,327,"03:45",126,"GB",148,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,10,03:45:07,2014,5,10,08:45:07,10.66,12.59,2014-05-10 08:45:07,2014-05-10 03:45:07,"Night","Spring"
201402,216,"201402-216",40.46956833,-67.94338,328,"03:45",126,"GB",137,"P. triacanthus",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,5,10,03:45:07,2014,5,10,08:45:07,10.66,12.59,2014-05-10 08:45:07,2014-05-10 03:45:07,"Night","Spring"
201402,47,"201402-47",37.85779167,-74.131225,332,"20:22",150,"MAB",111,"P. triacanthus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,1,20:22:05,2014,4,2,01:22:05,11.21,10.74,2014-04-02 01:22:05,2014-04-01 20:22:05,"Night","Spring"
201402,47,"201402-47",37.85779167,-74.131225,333,"20:22",150,"MAB",114,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2014,4,1,20:22:05,2014,4,2,01:22:05,11.21,10.74,2014-04-02 01:22:05,2014-04-01 20:22:05,"Night","Spring"
201402,71,"201402-71",40.28366833,-70.83104,372,"16:57",118,"SNE",104,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,11,16:57:09,2014,4,11,21:57:09,6.04,10.48,2014-04-11 21:57:09,2014-04-11 16:57:09,"Night","Spring"
201402,71,"201402-71",40.28366833,-70.83104,374,"16:57",118,"SNE",101,"P. triacanthus",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2014,4,11,16:57:09,2014,4,11,21:57:09,6.04,10.48,2014-04-11 21:57:09,2014-04-11 16:57:09,"Night","Spring"
201402,72,"201402-72",40.20508,-70.87748667,381,"18:30",130,"SNE",158,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,18:30:22,2014,4,11,23:30:22,6.17,11.34,2014-04-11 23:30:22,2014-04-11 18:30:22,"Night","Spring"
201402,72,"201402-72",40.20508,-70.87748667,383,"18:30",130,"SNE",151,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,18:30:22,2014,4,11,23:30:22,6.17,11.34,2014-04-11 23:30:22,2014-04-11 18:30:22,"Night","Spring"
201402,74,"201402-74",40.080725,-70.80851,390,"22:43",142,"SNE",105,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,22:43:15,2014,4,12,03:43:15,7.37,11.16,2014-04-12 03:43:15,2014-04-11 22:43:15,"Night","Spring"
201402,74,"201402-74",40.080725,-70.80851,392,"22:43",142,"SNE",114,"P. triacanthus",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,22:43:15,2014,4,12,03:43:15,7.37,11.16,2014-04-12 03:43:15,2014-04-11 22:43:15,"Night","Spring"
201402,170,"201402-170",40.15611833,-68.70138,394,"05:46",161,"GB",164,"P. triacanthus",0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,22,05:46:21,2014,4,22,10:46:21,7.42,11.9,2014-04-22 10:46:21,2014-04-22 05:46:21,"Night","Spring"
201402,170,"201402-170",40.15611833,-68.70138,395,"05:46",161,"GB",158,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,22,05:46:21,2014,4,22,10:46:21,7.42,11.9,2014-04-22 10:46:21,2014-04-22 05:46:21,"Night","Spring"
201402,51,"201402-51",38.480145,-73.504845,397,"08:29",291,"MAB",140,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,08:29:36,2014,4,2,13:29:36,7.49,7.62,2014-04-02 13:29:36,2014-04-02 08:29:36,"Day","Spring"
201402,51,"201402-51",38.480145,-73.504845,398,"08:29",291,"MAB",139,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,08:29:36,2014,4,2,13:29:36,7.49,7.62,2014-04-02 13:29:36,2014-04-02 08:29:36,"Day","Spring"
201402,71,"201402-71",40.28366833,-70.83104,400,"16:57",118,"SNE",187,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,16:57:09,2014,4,11,21:57:09,6.04,10.48,2014-04-11 21:57:09,2014-04-11 16:57:09,"Night","Spring"
201402,71,"201402-71",40.28366833,-70.83104,402,"16:57",118,"SNE",182,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,16:57:09,2014,4,11,21:57:09,6.04,10.48,2014-04-11 21:57:09,2014-04-11 16:57:09,"Night","Spring"
201402,74,"201402-74",40.080725,-70.80851,404,"22:43",142,"SNE",179,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,22:43:15,2014,4,12,03:43:15,7.37,11.16,2014-04-12 03:43:15,2014-04-11 22:43:15,"Night","Spring"
201402,74,"201402-74",40.080725,-70.80851,405,"22:43",142,"SNE",169,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,22:43:15,2014,4,12,03:43:15,7.37,11.16,2014-04-12 03:43:15,2014-04-11 22:43:15,"Night","Spring"
201402,48,"201402-48",38.21238833,-73.80790667,412,"00:02",116,"MAB",122,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,00:02:23,2014,4,2,05:02:23,8.83,10.66,2014-04-02 05:02:23,2014-04-02 00:02:23,"Night","Spring"
201402,48,"201402-48",38.21238833,-73.80790667,413,"00:02",116,"MAB",124,"P. triacanthus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,00:02:23,2014,4,2,05:02:23,8.83,10.66,2014-04-02 05:02:23,2014-04-02 00:02:23,"Night","Spring"
201402,49,"201402-49",38.27177,-73.67906,417,"02:12",133,"MAB",127,"P. triacanthus",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,02:12:08,2014,4,2,07:12:08,8.88,10.27,2014-04-02 07:12:08,2014-04-02 02:12:08,"Night","Spring"
201402,49,"201402-49",38.27177,-73.67906,418,"02:12",133,"MAB",117,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,2,02:12:08,2014,4,2,07:12:08,8.88,10.27,2014-04-02 07:12:08,2014-04-02 02:12:08,"Night","Spring"
201402,73,"201402-73",40.18143833,-70.937585,432,"20:11",135,"SNE",0,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,20:11:02,2014,4,12,01:11:02,6.57,10.52,2014-04-12 01:11:02,2014-04-11 20:11:02,"Night","Spring"
201402,73,"201402-73",40.18143833,-70.937585,433,"20:11",135,"SNE",183,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,11,20:11:02,2014,4,12,01:11:02,6.57,10.52,2014-04-12 01:11:02,2014-04-11 20:11:02,"Night","Spring"
201402,48,"201402-48",38.21238833,-73.80790667,440,"00:02",116,"MAB",118,"P. triacanthus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,00:02:23,2014,4,2,05:02:23,8.83,10.66,2014-04-02 05:02:23,2014-04-02 00:02:23,"Night","Spring"
